Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
69,92.15,6480.9,5817,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,0.0009291859880253665,0,5817,92.15,69,0.0,Low
1,20.6,20.6,5370,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.004167453775929201,0,5370,20.6,1,0.0,Low
10,40.25,411.45,2876,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.002713656624169468,0,2876,40.25,10,0.0,Low
55,57.55,3046.4,5463,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.9773403343130755,1,5463,57.55,55,1092.6000000000001,High
68,113.15,7856.0,4610,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,0.9917262711700064,1,4610,113.15,68,922.0,High
66,99.5,6822.15,4479,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.9960532025610687,1,4479,99.5,66,895.8000000000001,High
7,69.9,497.3,4562,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.009559526209592962,0,4562,69.9,7,0.0,Low
10,20.15,220.8,2836,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0015237396768776838,0,2836,20.15,10,0.0,Low
1,29.15,29.15,3923,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.011311128194989325,0,3923,29.15,1,0.0,Low
55,19.35,1153.25,5248,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00037402677539705696,0,5248,19.35,55,0.0,Low
45,107.75,4882.8,3301,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.008740364914539594,0,3301,107.75,45,0.0,Low
10,67.8,653.15,2709,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,0.01107924988442552,0,2709,67.8,10,0.0,Low
69,116.0,8182.85,4216,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.003124877506433701,0,4216,116.0,69,0.0,Low
1,85.05,85.05,2975,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9986410505192062,1,2975,85.05,1,595.0,High
33,25.7,826.1,3378,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.001463222544895776,0,3378,25.7,33,0.0,Low
45,81.65,3618.7,5937,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.001570414959894559,0,5937,81.65,45,0.0,Low
1,44.75,44.75,4118,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.009349015295042807,0,4118,44.75,1,0.0,Low
31,71.05,2168.15,4443,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.005370652724117293,0,4443,71.05,31,0.0,Low
50,20.35,938.95,6391,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.00039438072132185587,0,6391,20.35,50,0.0,Low
57,87.55,4884.85,4882,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0033195570680449927,0,4882,87.55,57,0.0,Low
1,74.25,74.25,4750,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.997687363033144,1,4750,74.25,1,950.0,High
2,75.8,160.75,5270,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9976293071064923,1,5270,75.8,2,1054.0,High
3,105.35,323.25,3662,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.9979470422589506,1,3662,105.35,3,732.4000000000001,High
67,94.65,6079.0,4228,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0.0059376809802684245,0,4228,94.65,67,0.0,Low
42,104.75,4323.45,2984,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.9975263670927333,1,2984,104.75,42,596.8000000000001,High
70,26.0,2006.95,6170,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0005398141658759532,0,6170,26.0,70,0.0,Low
71,20.85,1539.75,4837,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.0005041926517249014,0,4837,20.85,71,0.0,Low
9,75.85,724.65,5212,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.011773365955289066,0,5212,75.85,9,0.0,Low
72,45.25,3139.8,5041,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0.0006906279621766336,0,5041,45.25,72,0.0,Low
53,105.25,5576.3,6365,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.0026935163409941357,0,6365,105.25,53,0.0,Low
19,105.0,2007.25,3524,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0.005489362757451173,0,3524,105.0,19,0.0,Low
9,94.4,857.25,5571,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,0.9950225420898495,1,5571,94.4,9,1114.2,High
72,105.5,7611.55,5534,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0018535245214708954,0,5534,105.5,72,0.0,Low
20,39.4,825.4,3899,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,0.0021092104719800113,0,3899,39.4,20,0.0,Low
43,20.0,817.95,4882,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.00048781026864107833,0,4882,20.0,43,0.0,Low
50,79.6,4024.2,5592,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.0021733770774026613,0,5592,79.6,50,0.0,Low
55,89.8,4959.6,5875,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.004486849219848463,0,5875,89.8,55,0.0,Low
2,94.2,167.5,3715,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,0.9976546775436682,1,3715,94.2,2,743.0,High
9,20.35,191.1,5352,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.001190896897597968,0,5352,20.35,9,0.0,Low
10,33.9,298.45,2529,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,0.9984134531535465,1,2529,33.9,10,505.8,High
71,77.35,5550.1,4846,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.0008018291789941271,0,4846,77.35,71,0.0,Low
32,84.15,2585.95,4017,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9962464118873471,1,4017,84.15,32,803.4000000000001,High
3,105.9,334.65,2715,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9983383394389352,1,2715,105.9,3,543.0,High
16,74.3,1178.25,2076,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.9977675007706647,1,2076,74.3,16,415.20000000000005,High
25,69.75,1729.35,3080,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.008810181624598394,0,3080,69.75,25,0.0,Low
38,70.45,2597.6,5437,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.9947324581128365,1,5437,70.45,38,1087.4,High
40,20.15,804.85,3915,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0009745383205253184,0,3915,20.15,40,0.0,Low
61,24.2,1445.2,6201,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.00028271107987278514,0,6201,24.2,61,0.0,Low
25,20.05,520.1,2010,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0012033531685440065,0,2010,20.05,25,0.0,Low
48,95.5,4627.85,2459,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,0.9917366753312579,1,2459,95.5,48,491.8,High
3,69.55,222.3,2876,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.998353454770061,1,2876,69.55,3,575.2,High
63,108.25,6780.1,5331,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.003454774019716427,0,5331,108.25,63,0.0,Low
37,76.25,2841.55,5859,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9964346695933335,1,5859,76.25,37,1171.8,High
1,49.8,49.8,2978,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.009763775581550515,0,2978,49.8,1,0.0,Low
17,80.85,1400.85,5174,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9967816675937482,1,5174,80.85,17,1034.8,High
3,69.35,191.35,3520,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,0.9976103160707064,1,3520,69.35,3,704.0,High
21,86.05,1818.9,2937,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.008619209281046404,0,2937,86.05,21,0.0,Low
67,36.15,2434.45,6314,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0005553614441197572,0,6314,36.15,67,0.0,Low
34,20.1,682.1,2272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0013378088089957226,0,2272,20.1,34,0.0,Low
18,90.7,1597.25,2931,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,0.9973770060023591,1,2931,90.7,18,586.2,High
72,88.7,6501.35,4641,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0006621085768487231,0,4641,88.7,72,0.0,Low
18,95.15,1779.95,4643,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,0.9960670503935067,1,4643,95.15,18,928.6,High
3,75.0,209.1,3190,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.9975002332728792,1,3190,75.0,3,638.0,High
1,49.95,49.95,2041,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.998589941356078,1,2041,49.95,1,408.20000000000005,High
10,72.15,794.25,2457,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,0.9977543792153459,1,2457,72.15,10,491.40000000000003,High
10,20.9,247.0,4905,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.0038661008059922065,0,4905,20.9,10,0.0,Low
29,20.0,540.05,3800,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.002126673698221474,0,3800,20.0,29,0.0,Low
34,94.25,3217.55,3369,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,0.997543533958867,1,3369,94.25,34,673.8000000000001,High
7,101.95,700.85,2016,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9984684191054022,1,2016,101.95,7,403.20000000000005,High
69,86.9,6194.1,4667,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0008181227936950463,0,4667,86.9,69,0.0,Low
36,54.45,1893.5,4462,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.00254451475170412,0,4462,54.45,36,0.0,Low
72,85.95,6151.9,6450,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.001466396844981911,0,6450,85.95,72,0.0,Low
42,20.65,958.1,5956,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.0010391521125163103,0,5956,20.65,42,0.0,Low
42,99.0,4298.45,2887,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,0.006134448208494516,0,2887,99.0,42,0.0,Low
67,43.9,3097.2,6344,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.0011063499116989095,0,6344,43.9,67,0.0,Low
21,95.4,2025.1,5691,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.011178752371171885,0,5691,95.4,21,0.0,Low
23,93.5,2341.55,4861,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.011879007975923514,0,4861,93.5,23,0.0,Low
15,86.2,1270.2,5829,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9953118324883335,1,5829,86.2,15,1165.8,High
34,64.2,2106.3,2225,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0046036403616962224,0,2225,64.2,34,0.0,Low
7,99.25,665.45,2487,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.99852747578582,1,2487,99.25,7,497.40000000000003,High
9,20.4,184.1,4195,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0019374299296254472,0,4195,20.4,9,0.0,Low
34,24.7,780.2,3421,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.0025447004084574085,0,3421,24.7,34,0.0,Low
1,35.55,35.55,3958,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9988432131502739,1,3958,35.55,1,791.6,High
25,108.9,2809.05,4398,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.004623178026031632,0,4398,108.9,25,0.0,Low
72,115.5,8312.75,4697,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0027735925307390704,0,4697,115.5,72,0.0,Low
1,20.55,20.55,5636,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0.9949558568513379,1,5636,20.55,1,1127.2,High
60,99.8,5985.75,6213,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.005983166904050964,0,6213,99.8,60,0.0,Low
43,84.25,3539.25,4382,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0.003072569162873569,0,4382,84.25,43,0.0,Low
3,21.2,52.05,2088,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.004436459488924808,0,2088,21.2,3,0.0,Low
72,84.1,5981.65,4671,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,0.0019731565995178275,0,4671,84.1,72,0.0,Low
2,45.35,89.5,3478,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9978911066416898,1,3478,45.35,2,695.6,High
10,98.9,1064.95,4614,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.00729034458239147,0,4614,98.9,10,0.0,Low
7,98.05,713.0,2561,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.9984073846320155,1,2561,98.05,7,512.2,High
33,51.45,1758.9,4935,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0.0027688805629497767,0,4935,51.45,33,0.0,Low
31,81.15,2640.55,3031,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.009817049442242494,0,3031,81.15,31,0.0,Low
38,94.75,3653.0,3654,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.010003604830363144,0,3654,94.75,38,0.0,Low
24,84.35,1938.05,2198,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.007142519283201743,0,2198,84.35,24,0.0,Low
28,59.55,1646.45,3354,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.007875205742396751,0,3354,59.55,28,0.0,Low
72,38.5,2763.0,4710,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.000495322334849199,0,4710,38.5,72,0.0,Low
20,19.25,375.25,4137,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0.003421820471076015,0,4137,19.25,20,0.0,Low
60,79.0,4801.1,4807,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,0.0014093245553717664,0,4807,79.0,60,0.0,Low
4,89.2,346.2,5808,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9979131577058415,1,5808,89.2,4,1161.6000000000001,High
46,55.0,2473.95,5928,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002696660916630875,0,5928,55.0,46,0.0,Low
72,82.3,5815.15,4162,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0011774275964468487,0,4162,82.3,72,0.0,Low
41,113.2,4689.5,3380,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9965244119074907,1,3380,113.2,41,676.0,High
65,100.75,6674.65,4368,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,0.005267942603202746,0,4368,100.75,65,0.0,Low
43,29.3,1224.05,4741,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0020239612284981227,0,4741,29.3,43,0.0,Low
21,64.85,1336.8,3302,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0037315866918545795,0,3302,64.85,21,0.0,Low
54,20.4,1090.6,6393,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0002645969221472985,0,6393,20.4,54,0.0,Low
61,104.4,6405.0,4412,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,0.9950651846232774,1,4412,104.4,61,882.4000000000001,High
20,55.0,1165.55,4481,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0.005123551472865353,0,4481,55.0,20,0.0,Low
69,105.2,7386.05,6247,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,0.0036854696867342097,0,6247,105.2,69,0.0,Low
1,45.2,45.2,4576,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.012922181562418004,0,4576,45.2,1,0.0,Low
33,93.55,3055.5,4414,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,0.004552964462611249,0,4414,93.55,33,0.0,Low
19,20.85,467.5,2654,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.001223592282117182,0,2654,20.85,19,0.0,Low
2,79.0,143.65,5239,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9975723371901135,1,5239,79.0,2,1047.8,High
13,63.15,816.8,5916,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0.002711974385346885,0,5916,63.15,13,0.0,Low
1,45.8,45.8,2614,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.012770685459478492,0,2614,45.8,1,0.0,Low
55,55.7,3131.8,4149,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.001237209337900785,0,4149,55.7,55,0.0,Low
22,95.1,2162.6,3729,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.012674628599764405,0,3729,95.1,22,0.0,Low
27,75.5,1893.95,2377,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9979119689208336,1,2377,75.5,27,475.40000000000003,High
13,89.05,1169.35,3861,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.9973455010464941,1,3861,89.05,13,772.2,High
26,50.35,1285.8,3386,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.002168243387920482,0,3386,50.35,26,0.0,Low
35,20.1,655.3,4517,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0005673601225249568,0,4517,20.1,35,0.0,Low
56,104.75,5841.35,5128,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.00642906566086953,0,5128,104.75,56,0.0,Low
1,95.45,95.45,5962,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9978681846177773,1,5962,95.45,1,1192.4,High
1,74.3,74.3,2968,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.01683313359845727,0,2968,74.3,1,0.0,Low
23,90.6,1943.2,4359,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,0.9965561243010026,1,4359,90.6,23,871.8000000000001,High
7,75.45,480.75,2872,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.9973086964846462,1,2872,75.45,7,574.4,High
22,104.6,2180.55,2429,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.00688464719905113,0,2429,104.6,22,0.0,Low
56,59.5,3389.25,5477,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0016693612123795728,0,5477,59.5,56,0.0,Low
71,82.55,5832.65,4668,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0014610322143916393,0,4668,82.55,71,0.0,Low
59,19.85,1188.25,6144,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.00022491215334400884,0,6144,19.85,59,0.0,Low
18,96.05,1740.7,5581,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9962740193778034,1,5581,96.05,18,1116.2,High
60,61.35,3766.2,6174,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0.0008711843542693072,0,6174,61.35,60,0.0,Low
8,44.45,369.3,4909,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.00730009397203055,0,4909,44.45,8,0.0,Low
1,19.75,19.75,5809,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0.0051353558711959985,0,5809,19.75,1,0.0,Low
1,70.45,70.45,3964,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.9959874112251066,1,3964,70.45,1,792.8000000000001,High
28,82.85,2320.8,5802,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0.0027485446197261223,0,5802,82.85,28,0.0,Low
18,74.15,1387.0,2643,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.00908139338108499,0,2643,74.15,18,0.0,Low
